cleaned,label
salah naik krl tidak bisa pakai e money bank mandiri pada rabu 23 4 2025 akun facebook noeray margonda membagikangambar arsip mengeklaim e money mandiri tidak bisa digunakan untuk transaksi pembayaran tiket krl mulai 23 april 2025 narasi arsip serupa juga ditemukan di akun x ankertwiter pada selasa 22 4 2025 hingga rabu 30 4 25 unggahan telah mendapatkan 8 tanda suka dan 18 komentar pemeriksaan fakta disadur dari pemberitaancnnindonesia com vp corporate secretary pt kereta commuter indonesia kai commuter joni martinus menegaskan pembayaran tiket krl commuter line masih bisa dilakukan dengan metode metode yang berlaku selama ini kai commuter menyampaikan bahwa postingan di media sosial dan broadcast message yang ramai terkait penggunaan kartu bank elektronik e money mandiri sudah tidak bisa digunakan lagi untuk transaksi pembayaran tiket commuter line mulai 23 april 2025 adalah merupakan berita bohong atau hoaks kata joni melalui pesan singkat selasa 22 4 ia menegaskan informasi yang akurat hanya disampaikan secara resmi oleh manajemen kai commuter melalui akun resmi perusahaan commuterline atau informasi langsung yang diberikan oleh pejabat berwenang di kai commuter kepada wartawan media massa kesimpulan unggahan berisi klaim naik krl tidak bisa pakai e money bank mandiri merupakan konten tiruan impostor content ditulis oleh raymondha elsha,1
trump peringatkan netanyahu agar israel tunda serang iran presiden amerika serikat as donald trumpmengatakan bahwa ia telah memberi tahu perdana menteri pm israelbenjamin netanyahuuntuk menunda serangan terhadapiran trump mengatakan bahwa hal itu akan tidak pantas di tengah pembicaraan mengenai kesepakatan nuklir baiklah saya ingin jujur ya saya telah melakukannya kata trump ketika ditanya apakah ia telah memberi tahu netanyahu dalam panggilan telepon minggu lalu untuk tidak mengambil tindakan apa pun yang dapat mengganggu pembicaraan washington dengan teheran dilansirafp kamis 29 5 2025 ketika didesak mengenai apa yang ia katakan kepada perdana menteri israel trump menjawab saya hanya mengatakan bahwa saya tidak menganggapnya pantas kami telah melakukan diskusi yang sangat baik dengan mereka scroll to continue with content ia menambahkan saya katakan kepadanya bahwa ini tidak pantas dilakukan sekarang karena kita sudah sangat dekat dengan solusinya saya pikir mereka ingin membuat kesepakatan dan jika kita bisa membuat kesepakatan akan menyelamatkan banyak nyawa teheran dan washington dalam beberapa minggu terakhir telah mengadakan 5 putaran pembicaraan yang difokuskan pada masalah tersebut kontak tingkat tertinggi mereka sejak as pada tahun 2018 menarik diri dari kesepakatan nuklir 2015 selama masa jabatan pertama trump iran mengatakan sebelumnya pada rabu 28 5 bahwa mereka mungkin mempertimbangkan untuk mengizinkan inspektur as dengan pengawas nuklir perserikatan bangsa bangsa pbb memeriksa fasilitasnya jika kesepakatan dicapai dengan as namun israel telah berulang kali mengancam tindakan militer terhadap musuh bebuyutannya iran dan laporan media as minggu lalu mengatakan israel sedang melakukan persiapan untuk menyerang situs nuklir iran meskipun pembicaraan as iran sedang berlangsung trump tidak mengesampingkan tindakan militer tetapi mengatakan dia menginginkan ruang untuk membuat kesepakatan terlebih dahulu dan juga mengatakan bahwa israel dan bukan amerika serikat akan memimpin dalam serangan semacam itu iran telah lama dituduh oleh kekuatan barat berusaha mengembangkan senjata nuklir klaim yang terus dibantah teheran bersikeras bahwa program nuklirnya semata mata untuk tujuan sipil yang damai simak juga video netanyahu ngotot bakal terus serang hamas demi pulangkan sandera gambas video 20detik,0
penipuan penawaran pinjaman online bca di tiktok tim pemeriksa fakta mafindo turnbackhoax pada jumat 7 3 2025 menemukanakuntiktok pinjaman dana sya4 arsip isi konten dari akun tersebut berupa penawaran pinjaman online dari bank bca berikut salah satu narasi dalam unggahan bank bca sudah resmi membuka pinjaman secara online tanpa agunan tanpa jaminan per senin 17 03 2025 akun tersebut telah memiliki lebih dari 4 600 pengikut dan konten kontennya disukai sekitar 6 900 an kali pemeriksaan fakta turnbackhoax pertama tama menelusuri kebenaran klaim dengan memasukkan kata kunci pinjaman online bank bca melalui akun tiktok ke dalam google advance search penelusuran teratas mengarah ke artikelbca co id hati hati tawaran pinjol mengatasnamakan bca di tiktok bank bca sampai saat ini tidak pernah mengeluarkan produk pinjaman online pinjol tulis bca pada oktober 2024 bca menegaskan seluruh informasi hanya disampaikan melalui kanal resmi seperti untuk platform tiktok akun resmi bank bca adalah bankbca yang bercentang biru kesimpulan unggahan berisi klaim penawaran pinjaman online bca di tiktok merupakan konten tiruan impostor content ditulis oleh laurensius raka,1
salah video mahasiswa dalang pembakaran foto prabowo gibran ditahan polisi akun x zy zy lestary pada minggu 23 2 2025 membagikanvideo arsip dengan klaim mahasiswa ditangkap karena menjadi dalang pembakaran foto prabowo gibran berikut narasi lengkapnya manthaaaap indonesia berbenah ini negara demokrasi tapi jangan lupa kalau negara ini juga negara hukum bedakan mana kritik mana menghina dan mencaci kalian pikir pak prabowo sediem pak jokowi mahasewa yang jadi dalang pembak4r foto prabowo gibran di tangkap pasti orang tuanya bangga hingga rabu 12 3 2025 video tersebut sudah ditayangkan sebanyak 85 000 kali dan disukai oleh 435 pengguna pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri potongan gambar dari video tersebut dengan google lens salah satuhasil penelusuranmengarah ke pemberitaantribunnews com pemicu mahasiswa unika fakultas teknik dan pertanian bentrok berawal saling tatap di rumah makan dari pemberitaan yang tayang desember 2024 itu diketahui bahwa konteks asli potret beberapa remaja berbaju tahanan adalah pelaku pemicu tawuran antar mahasiswa fakultas teknik dan mahasiswa fakultas pertanian universitas katolik santo thomas unika kesimpulan unggahan video berisi klaim mahasiswa dalang pembakaran foto prabowo gibran ditahan polisi merupakan konten yang menyesatkan misleading content ditulis oleh moch marcellodiansyah,1
korban hilang longsor tambang batu cirebon bertambah total 11 orang jumlah korbanlongsorgalian c tambang batu gunung kuda kecamatan dukupuntang kabupaten cirebon yang hilang bertambah menjadi 11 orang hingga kini belasan korban tersebut belum ditemukan penambahan tersebut terungkap usai pihak bpbd mendapatkan laporan dari warga yang kehilangan anggota keluarganya di lokasi kejadian informasi awal itu kan ada delapan gitu ya tetapi ada yang lapor lagi ke bpbd itu keluarganya itu katanya ada tiga lagi jadi 11 orang ini menjadi fokus utama kami untuk pencarian ujar kabid humas polda jabar kombes hendra rochmawan saat dikonfirmasi sabtu 31 5 advertisement scroll to continue with content hendra memastikan jajaran polda jabar turut melakukan pencarian dari 11 orang korban yang kini masih belum ditemukan tersebut nantinya akan dilanjutkan dengan proses identifikasi tetapi menjadi atensi kami ketika mereka memang menyampaikan ini kankami masih tahapan evakuasi ya katanya untuk mempermudah pencarian terhadap korban yang masih tertimbun material longsoran yang terjadi di galian c gunung kuda kecamatan dukupuntang kabupaten cirebon polda jabar mengerahkan tim k9 sabtu 31 5 sejak pagi unit k9 mulai melakukan penyisiran di area area yang telah dipetakan sebagai zona rawan ujar hendra diberitakan sebelumnya bencana longsor terjadi di lokasi galian c tambang batu gunung kuda kabupaten cirebon pada jumat 30 5 sebanyak 14 orang dilaporkan meninggal dunia akibat peristiwa tersebut sementara empat lainnya mengalami luka ringan status tanggap darurat bencana telah resmi ditetapkan dan dikonsultasikan dengan badan nasional penanggulangan bencana bnpb status ini ditetapkan mengingat besarnya dampak terhadap kehidupan masyarakat sekitar pihak kepolisian juga telah melakukan penyelidikan terkait bencana tersebut sebanyak enam saksi diperiksa dalam penyelidikan ini polisi menduga ada unsur kelalaian dalam kejadian tersebut pemilik tambang diduga tak mengikuti standar operasional prosedural sop yang berlaku serta tak menggunakan alat pelindung diri yang sesuai dalam melakukan penggalian,0
salah pesan whatsapp pendaftaran petugas ppsu langsung di balai kota beredar pesan berantai arsip seputar mekanisme pendaftaran petugas penanganan prasarana dan sarana umum ppsu menurut narasi yang beredar masyarakat diminta membawa surat lamaran kerja ke balai kota dki jakarta berikut narasi lengkapnya assalamualaikum warahmatullahi wabarakatuh gubernur dki jakarta bpk pramono anung membuka peluang kerja hanya dengan ijasah sd untuk beberapa kedinasan terkait pasukan oranje ppsu pasukan biru tata air pasukan putih listrik pasukan hijau pertamanan silahkan ajak anak adik kakak saudara besan tetangga handai taulan jika berminat semua hak kerja anda terpenuhi dan on time silahkan bawa lamaran kerja ke balaikota dki jakarta kantor gubernur syarat dan ketentuan berlaku sesuai anjuran pak gubernur saatnya masyarakat wong cilik ibukota jakarta sejahtera akan hak ekonomi sosial yg setara dan adil ttd relawan mas pram bang doel gubernur wakil gubernur dki pemeriksaan fakta disadur dari artikeljalahoaks jakarta go id berdasarkan hasil koordinasi tim jalahoaks dengan biro pemerintahan setda provinsi dki jakarta diketahui bahwa informasi tersebut tidak benar atau tidak sesuai menurut biro pemerintahan setda provinsi dki jakarta kebijakan terkait rekrutmen ppsu memang benar namun saat ini informasi resmi mengenai pengumuman tata cara dan mekanisme perekrutan untuk posisi ppsu dan lainnya sedang disusun bersama badan kepegawaian daerah bkd provinsi dki jakarta badan pelayanan pengadaan barang jasa bppbj provinsi dki jakarta dan tim pengendalian pjlp provinsi dki jakarta lainnya serta akan dilaksanakan secara transparan adapun untuk informasi resmi terkait lowongan dan mekanisme pendaftarannya nantinya akan dipublikasikan di laman resmi milik pemprov dki jakarta yaitu www jakarta go id dan laman resmi satuan unit kerja terkait pendaftaran juga tidak melalui mekanisme langsung datang ke balaikota dki jakarta rekrutmen untuk posisi ppsu dan lainnya tersebut akan dilakukan oleh wilayah dan suku dinas terkait sesuai dengan kebutuhan kesimpulan narasi berisi klaim pendaftaran petugas ppsu langsung balai kota merupakan konten palsu fabricated content,1
penipuan tautan lowongan kerja amman mineral internasional akun facebook info loker pada selasa 04 03 2025 membagikantautan arsip disertai narasi lowongan kerja pt amman mineral international tbk cara melamar klik daftar unggahan sudah disukai 105 pengguna per kamis 20 03 2025 pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax mengakses tautan pendaftaran dalam unggahan hasilnya tautan tidak mengarah ke laman resmi amman mineral internasional www amman co id id warganet justru diminta menuliskan nama alamat tempat tanggal lahir jenis kelamin dan nomor handphone yang terhubung dengan akun telegram turnbackhoax kemudian menelusuri informasi lowongan di laman karir pt amman mineral internasional careers amman co id diketahui saat ini tidak ada lowongan pekerjaan yang dibuka kesimpulan unggahan berisi tautan lowongan kerja amman mineral internasional merupakan konten palsu fabricated content ditulis oleh amanda rahma,1
salah dedi mulyadi hanya kaum radikal yang meragukan ijazah pak jokowi pada minggu 4 5 2025 beredarunggahandi x arsip cadangan dari akun bernama carukwaluyo yang membagikan gambar tangkapan layar artikel oleh tempo dengan judul dedi mulyadi hanya kaum radikal yang meragukan ijazah pak jokowi tangkap dan penjarakan orang orang yang menebar fitnah kepada presiden ke 7 indonesia disertai narasi maaf ijin share tokoh fenomena ini di unggahan per tangkapan layar dibuat pada senin 19 5 2025 unggahan tersebut telah dilihat 4 929 ribu kali mendapatkan 9 jawaban dibagikan ulang 7 kali dan disukai oleh 14 pengguna x lainnya pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri kebenaran klaim dengan mengambil tangkapan layar screenshot secara parsial sebagian fokus ke bagian foto dedi mulyadi dan mengabaikan bagian tangkapan layar yang lainnya menggunakan perkakas tools pencarian foto google lens hasilnya ditemukan foto dedi mulyadi yang dibagikan di unggahan tersebut digunakan di berbagai artikel berbagai media salah satunya adalah yang dipublikasikan oleh msn di artikel berjudul dedi mulyadi akan jadikan vasektomi sebagai syarat terima bansos terbitan selasa 29 4 2025 artikel publikasi msn tersebut mengarahkan ke artikel olehtempo coyang terbit di hari tanggal dan judul yang sama selain itu menggunakan perkakas pencarian gambar google image dengan kata kunci keyword dedi mulyadi vasektomi bansos ditemukan artikel artikel yang memuat foto yang meskipun diambil dari sudut yang berbeda tetapi mengkoroborasi mendukung artikel olehtempo cokarena menampilkan aspek aspek yang memperlihatkan bahwa foto diambil di kesempatan yang sama salah satunya unggahan oleh liputan6 pada rabu 30 4 2025 di youtube berjudul dedi mulyadi usulkan vasektomi sebagai syarat bansos liputan6 selain terlihat di videonya di unggahan ini terlihat juga di gambar pratinjau thumbnail yang digunakan kesimpulan unggahan tersebut masuk ke kategori konten yang dimanipulasi manipulated content faktanya judul artikel yang benar adalah dedi mulyadi akan jadikan vasektomi sebagai syarat terima bansos,1
kemenaker dinilai masih setengah hati hapus diskriminasi lowongan kerja jakarta kompas com presiden asosiasi serikat pekerja seluruh indonesia aspirasi mirah sumirat mendesak kementerian ketenagakerjaan kemenaker untuk lebih serius dan tegas menanganidiskriminasi rekrutmen tenaga kerja menurut mirah langkah kemenaker yang baru mengeluarkan surat edaran se terkait larangan diskriminasi menunjukkan bahwa kemenaker masih setengah hati dalam menyelesaikan masalah tersebut saya tidak tahu apa pertimbangannya kementerian tenaga kerja hanya mengeluarkan surat edaran kalau saya lihat itu terkesan masih setengah hati kata mirah saat dihubungikompas com sabtu 31 5 2025 tapi saya berpikir positif mungkin karena mendesak jadi sifatnya agak terburu buru imbuh dia baca juga menaker terbitkan se larangan diskriminasi dalam proses rekrutmen tenaga kerja mirah menuturkan ada sejumlah masalah ketenagakerjaan yang tidak terselesaikan karena hanya diatur oleh surat edaran salah satunya terkait tunjangan hari raya thr ia menyebutkan setiap tahun kemenaker mengeluarkan surat edaran soal pembayaran thr namun tetap saja masih banyak perusahaan yang melanggarnya meski sudah ada sanksi yang diatur dalam undang undang faktanya banyak perusahaan yang tidak mau bayar thr pekerjanya padahal itu sudah jelas jelas ada sanksi pidananya kata mirah nah kalau surat edaran saja tidak dilaksanakan padahal sudah ada hukum yang mengatur apalagi ini yang belum ada sanksinya ujar dia baca juga usia tak lagi jadi syarat lamaran kerja ini poin poin se menaker tentang larangan diskriminasi rekrutmen kerja mirah berpendapat surat edaran tersebut semestinya ditindaklanjuti dengan regulasi yang lebih kuat seperti keputusan menteri kepmen atau peraturan menteri permen agar pelaksanaannya bisa lebih efektif dan memiliki kekuatan hukum yang mengikat surat edaran ini kan masih hangat masih baru saya kira tidak ada salahnya kalau kemnaker mengeluarkan lanjutan di atasnya seperti keputusan menteri atau peraturan menteri kata dia kemenaker juga diminta untuk melibatkan serikat pekerja dalam penyusunan kebijakan lanjutan tersebut agar aspirasi buruh bisa benar benar terakomodasi salah satunya adalah syarat syarat kerja yang tidak masuk akal dan tidak relevan dengan tugas pekerjaan seperti penampilan fisik berat badan atau warna kulit wakil menteri ketenagakerjaan immanuel ebenezer pun mengamini bahwa se tersebut masih lemah dan perlu diperkuat salah satu opsinya adalah dijadikan peraturan menteri permen ia menjelaskan se ini diniatkan dari awal menjadi langkah pertama menuju peraturan yang lebih kuat baca juga mencegah aturan antidiskriminasi tenaga kerja tak sekadar lip service penerbitan permen memerlukan harmonisasi untuk menerbitkan permen perlu ada se dulu se ini adalah upaya perlindungan para pencari kerja kata noel sapaan akrabnya bahkan kemenaker tidak menutup kemungkinan ide di se antidiskriminasi loker ini bakal dimasukkan ke revisi undang undang ketenagakerjaan yang tengah bergulir di parlemen kalau seandainya mau lebih tinggi lagi ya jadi undang undang ujar noel,0
penipuan tautan lowongan kementerian koperasi dan ukm akun facebook lowongan kerja pendamping koperasi tahun 2025 pada kamis 13 3 2025 mengunggahtautan arsip disertai narasi lowongan besar besaran kementerian koperasi tenaga pendamping koperasi modern tertinggal dan transmigrasi kopdes merah putih telah mengumumkan pembukaan rekrutmen petugas koperasi pendamping merah putih tahun 2025 program ini memberikan kesempatan bagi masyarakat untuk berkontribusi dalam pembangunan dan pemberdayaan desa di seluruh indonesia gaji8 juta sampai 10 juta perbulan cara daftar klik link dibawah ini hingga kamis 25 4 2025 unggahan tersebut dibagikan sebanyak 5 kali mendapat 132 suka dan 12 komentar pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax mengakses tautan yang tertera dalam unggahan diketahui tautan mengarah ke laman daftarkan pro yang meminta calon pelamar memasukkan data pribadi seperti nama lengkap domisili dan nomor telegram aktif turnbackhoax kemudian menelusuri laman resmi kementerian koperasi kop go id dan memasukan kata kunci lowongan kerja 2025 ke kolom pencarian tidak ditemukan adanya informasi resmi tentang lowongan kerja melansirkompas com kementerian koperasi terakhir kali membuka lowongan kerja pada september 2024 untuk diketahui peroktober 2024atau sejak pemerintahan presiden prabowo tidak ada lagi nomenklatur kementerian koperasi dan ukm kementerian itu dipisah menjadi dua yakni kementerian koperasi dan kementerian umkm kesimpulan unggahan berisi tautan lowongan kementerian koperasi dan ukm yang mengarah ke laman tak resmi merupakan konten tiruan impostor content,1
siswa sd makassar meninggal diduga dianiaya 3 pelajar siswa kelas 6 sddi makassar sulawesi selatan meninggal dunia setelah menjalani perawatan medis diduga mengalamikekerasanoleh sejumlah siswa lainnya korban muhammad radja afnan 15 diduga mengalami tindakan kekerasan oleh tiga siswa sekolah berbeda korban mengalami sakit di bagian dada dan kepala hingga dilarikan ke rumah sakit advertisement scroll to continue with content saya tahunya di rumah sakit ketika masuk di ruang icu saya dapat informasi dari ipar dia ditanya sama anak saya anak saya mengaku yang mengeroyok itu satu orang siswa smp dan dua orang siswa sd kata ayah korban ichal jamaluddin kepada wartawan sabtu 31 5 korban pertama kali menjalani perawatan di rumah sakit pada 26 mei lalu setelah mengeluh sakit di bagian dada dan kepala namun korban tidak berkata jujur kepada orang tuanya setelah dikeroyok oleh tiga orang terduga pelaku saat pulang sekolah baju sekolahnya sobek dan ditanya tapi dia bilang jatuh main bola cuman istri curiga terus tidak lama dadanya dan kepalanya sering sakit dan kayak mengalami trauma seperti orang ketakutan ujarnya ichal mengaku tidak pernah mengetahui peristiwa keroyokan tersebut namun kasus ini terungkap setelah korban berada di rumah sakit saat ditanyakan penyebab dada dan kepalanya sakit saya tidak tahu kapan kejadian pengeroyokan itu jadi ini anak sudah di rumah sakit baru bicara korban meninggal di rumah sakit meninggal setelah beberapa jam di rujuk katanya ichal mengaku telah meminta jenazah anaknya diautopsi untuk mengungkap penyebab kematian siswa sd kelas 6 tersebut ia juga sudah melaporkan kasus ini ke pihak kepolisian kalau kami sekeluarga ingin mengungkap kasus ini walaupun identitas pelaku belum diketahui tapi itu menjadi tugas kepolisian supaya bisa membantu mengungkap identitasnya agar tidak ada lagi cukuplah anak saya mengalami tindakan intimidasi ujarnya,0
salah demonstrasi pengesahan uu tni bubarkandprri pada sabtu 22 3 2025 beredarunggahandi x twitter arsip cadangan yang membagikan sebuah video dengan narasi rakyat geram dengan pengesahan uu tni sementara pejabat dpr ri pembuat keputusan yg melukai hati rakyat menutup mata dengan telinganya bubarkandprri per tangkapan layar diambil pada kamis 27 3 2025 unggahan tersebut sudah ditonton sebanyak 60 2 ribu kali mendapatkan respon sebanyak 88 jawaban di post ulang sebanyak 1 4 ribu kali dan disukai oleh 3 7 ribu pengguna x lainnya pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri kebenaran klaim dengan menggunakan perkakas tools pencarian foto yandex image ditemukan sumber video yang sudah dibagikan sebelumnya pada kamis 23 1 2025 lalu oleh pengguna tiktok adisengnawang4dengan deskripsi sebagai berikut 3 pabrik sudah kami makukak pendemoan pada hari ini tgl 23 jan 2025 demosingkong demosingkongmurah demo singkong di kota solo tindakan protes terkini saksikan aksi demo singkong di solo yang menuntut perhatian terhadap hak pekerja temukan informasi lebih lanjut demosingkong demosingkongmurah keywords demo singkong di solo protes pekerja pabrik tepung perusahaan singkong lampung intimidasi sopir pabrik aksi demonstrasi di indonesia hasil tanaman singkong pabrik tepung singkong usaha singkong keju pabrik singkong manifestasi di dpr kabupaten selain itu menggunakan perkakas tools pencarian video video search google videos dan pencarian berita news search google news ditemukan beberapa unggahan video dan artikel oleh berbagai media nasional yang mengkoroborasi mendukung unggahan oleh pengguna tiktok tersebut kesimpulan post tersebut masuk ke kategori konteks yang salah false context faktanya video yang dibagikan adalah dokumentasi demonstrasi petani singkong di kota surakarta solo pada kamis 23 1 2025 lalu tidak berkaitan dengan demonstrasi pengesahan uu tni,1
penipuan tautan pendaftaran voucher token listrik gratis pln akun facebook pln indonesia membagikanunggahan arsip pada senin 10 3 2025 dengan klaim pln membagikan voucher token listrik gratis voucher ini berlaku bagi pengguna listrik dengan daya 450 2200 va berikut narasi lengkapnya pln peduli hadirkan gratis voucher listrik rp 250 000 bagi pengguna dengan kwh 450 sampai kwh 2200 kebawah daftar sekarang sebelum batas yang ditentukan melalui website resmi pln peduli di bawah per kamis 20 3 2025 unggahan ini telah disukai lebih dari 400 kali dan dikomentari 124 akun facebook lainnya pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri kebenaran klaim menggunakan mesin pencarian google dengan kata kunci pendaftaran voucher listrik gratis pln turnbackhoax menemukan artikel terkait klaim ini yang diunggah olehliputan6 melansir artikel tersebut executive vice president komunikasi korporat tjsl pt pln persero gregorius adi trianto mengatakan informasi terkait pembagian voucher listrik yang mengatasnamakan pln tersebut hoaks pada unggahan akun facebook ini juga ditautkan dengan laman yang meminta pengguna mengisi data pribadi yang terhubung dengan akun media sosial telegram masyarakat diimbau untuk berhati hati terhadap informasi termasuk promosi yang bukan resmi bersumber dari pln sehingga terhindar dari upaya penipuan informasi mengenai promosi dari pln dapat diakses pada aplikasi pln mobile kesimpulan unggahan facebook dengan klaim tautan pendaftaran voucher listrik gratis pln adalah konten tiruan impostor content ditulis oleh agnes a,1
line up bni java jazz festival 2025 hari kedua tempo co tempo co jakarta nbsp bni java jazz festival jjf kembali digelar untuk hari kedua pada sabtu 31 mei 2025 melanjutkan kemeriahan yang dimulai sejak jumat 30 mei 2025 berlangsung di jiexpo kemayoran jakarta pusat festival musik jazz tahunan terbesar di asia tenggara ini akan terus berlanjut hingga ahad 1 juni 2025 memasuki usia ke 20 jjf tahun ini menghadirkan hampir 1 000 musisi lokal dan internasional dengan sejumlah penampilan spesial sebagai perayaan dua dekade eksistensinya pilihan editor seribu satu alasan menonton java jazz java jazz festival 2025 menghadirkan penampilan dari musisi lintas genre dan generasi tercatat ada 11 panggung yang akan digunakan sepanjang festival dengan deretan penampil yang tersebar setiap harinya pada hari kedua ini tunde baiyewu the voice of lighthouse family akan menjadi penampil spesial berikut adalah jadwal lengkapnya ascott hall 16 45 los morenitos aida amp friends ldquo esta esmi musica rdquo 18 45 jane monheit with ron king big band 20 45 jazz samba feat brian simpson diego figueiredo jeff kashiwa claudia bossle 22 45 tony monaco nbsp bni hall 16 30 krisdayanti 18 30 shakatak 20 30 tunde the voice of lighthouse family 22 45 isyana sarasvati nbsp byd hall 17 45 jordan susanto 19 45 brian bromberg 21 45 the philharmonik nbsp cimory hall 16 45 danilla 18 45 justin lee schultz 20 45 son music present that 2000 rsquo s show farrel hilal sisca saras janita gabriela cecil yang amp eltasya 22 45 damez with brian simpson band keyon harrold nbsp demajors stage 16 30 sekaranggi 18 00 avalokiteshvara 19 30 karina christy 21 00 aku jeje 22 30 manjakani nbsp java jazz stage 16 45 galaxy big band 18 45 batavia collective ft jevin julian 20 45 tontrakul 22 45 papua original nbsp mld hall 16 45 bilal indrajaya 18 45 nonaria x horns star big band 20 45 adikara 22 45 the yussef dayes experience nbsp mld spot stage bus 16 30 mldpodcast 18 15 societeit de harmonie 19 30 gusti irwan wibowo 21 00 mldjazzproject nbsp teh botol sostro hall 17 30 ziva magnolya 19 30 sing a long adikara bilal indrajaya danilla kris dayanti 21 45 jesus molina x isyana nbsp nbsp wonderful indonesia stage 16 15 aib show 18 00 m a c music anak coment 19 45 syahravi 21 30 bintang indrianto trio project nbsp zurich syariah hall 17 45 blp 19 45 munir hossn amp elas nbsp 21 45 leff lorber fusion dalam program tahunan bertajuk sing a long lagu lagu karya titiek puspa akan dibawakan ulang dengan aransemen baru ldquo sing a long ini proyek yang sudah jadi intellectual property kami tahun ini kami adakan lagi untuk edisi ini secara khusus kami ingin memberi tribute untuk eyang titiek yang baru saja berpulang rdquo kata dewi gontha presiden direktur java festival production dalam konferensi pers pada rabu lalu 28 mei 2025 dewi menjelaskan keputusan memilih titiek puspa sebagai penghormatan tahun ini tak datang begitu saja namun dari hasil dari diskusi panjang titiek puspa merupakan ikon lsquo penyanyi tiga zaman rsquo yang telah menorehkan sejarah panjang dalam industri musik tanah air ldquo kami sudah meminta izin kepada keluarganya kemudian juga pada label rekaman eyang adalah sosok penting bagi industri musik kita rdquo tuturnya khusus tahun ini sing a long akan menampilkan sederet penyanyi lintas generasi lagu lagu legendaris seperti lsquo kupu kupu malam rsquo lsquo apanya dong rsquo hingga lsquo marilah kemari rsquo akan dibawakan ulang oleh adikara bilal indrajaya danilla serta kris dayanti ldquo untuk sing along kami akan mainkan lagu lagunya eyang titiek puspa yang kami aransemen rdquo ujar nikita dompas program director java jazz festival 2025 adinda jasmine berkontribusi dalam tulisan ini pilihan editor bertabur bintang di java jazz festival,0
belum terbukti keluarga jokowi terlibat kasus korupsi pertamina akun tiktok yushosisunabe pada sabtu 1 3 2025 membagikanvideo arsip disertai narasi ternyata mencuri di posisi ex kepala negara keluarga persdie ke 7 ikut terlibat ternyata keluarga besar pendiri ikn terlibat kasus korupsi di pertamina hingga rabu 27 3 2025 unggahan tersebut telah disukai oleh hampir 19 000 pengguna dan menuai 2 000 an komentar pemeriksaan fakta disadur dari artikel cek faktakompas com berdasarkan penelusuran kompas com klip yang beredar bersumber dari video yang diunggah kanal youtubekompas compada 9 juni 2024 video itu hanya menjelaskan keterlibatan keluarga jokowi dalam jajaran pejabat pt pertamina yakni sejauh ini belum ada bukti yang menguatkan atau menyatakan bahwa keduanya terlibat dalam kasus korupsi di pt pertamina dikutip darikompas com kejaksaan agung telah menetapkan 9 tersangka dalam kasus tersebut antara lain belum ada nama lain yang ditetapkan sebagai tersangka kesimpulan unggahan berisi klaim keluarga jokowi terlibat kasus korupsi pertamina merupakan konten yang menyesatkan misleading content ditulis oleh moch marcellodiansyah,1
salah video prabowo dan megawati di sidang paripurna pemakzulan gibran pada minggu 4 5 2025 beredarunggahandi x arsip cadangan yang membagikan video dengan narasi beneran nih prabowo gerindra pdi perjuangan rakyat indonesia menunggu kejelasannya jangan hanya omon seperti yg sudah per arsip dibuat pada minggu 5 5 2025 unggahan tersebut telah ditonton 4 679 ribu kali mendapatkan jawaban 6 kali dibagikan 13 kali dan disukai 31 kali oleh pengguna x lainnya pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri kebenaran klaim menggunakan perkakas tool invid weverify yang memfragmentasi video ke dalam bentuk gambar foto untuk mencari bingkai utama keyframe hasilnya ditemukan foto yang dapat dijadikan petunjuk di bingkai utama 25 pencarian gambar image search di keyframe 25 menggunakan google lens membawa ke sumber sumber media nasional yang mempublikasikan foto yang dapat dijadikan petunjuk salah satunya kanal youtube kompastv yang menggunakan foto tersebut untuk gambar pratinjau thumbnail di unggahan momen megawati dan prabowo akrab bercanda di upacara hut ke 77 tni yang tayang pada 5 oktober tahun 2022 lalu selain itu pemeriksaan silang cross check menggunakan google videos dan google news dengan kata kunci keyword prabowo megawati hut tni au 77 menghasilkan berbagai video dan artikel berita dari sumber sumber otoritatif yang mengkoroborasi mendukung unggahan di atas berkaitan dengan sumber video yang disebarkan berdasarkan tanda air watermark yang berada di video setelah dilakukan pencarian di tiktok ditemukan salah satu sumber unggahan dari akun j3mbud 97 yang membagikan video dengan menambahkan narasi makzulkangibran di unggahannya kesimpulan unggahan tersebut masuk ke kategori konten yang dimanipulasi manipulated content faktanya video yang dibagikan adalah hasil manipulasi yang potongannya diambil dari rekaman kehadiran prabowo dan megawati di acara upacara hut ke 77 tni pada rabu 5 oktober 2022 lalu,1
